tick,agent_id,x,y,active_agents,messages_sent
196,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
196,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
196,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
197,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
197,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
197,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
197,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
198,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
198,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
198,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
198,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
199,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
199,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
199,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
199,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
200,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
200,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
200,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
200,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
201,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
201,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
201,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
201,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
202,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
202,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
202,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
202,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
203,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
203,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
203,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
203,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
204,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
204,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
204,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
204,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
205,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
205,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
