tick,agent_id,x,y,active_agents,messages_sent
53,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
54,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
54,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
54,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
54,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
55,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
55,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
55,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
55,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
56,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
56,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
56,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
56,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
57,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
57,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
57,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
57,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
58,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
58,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
58,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
58,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
59,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
59,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
59,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
59,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
60,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
60,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
60,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
60,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
61,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
61,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
61,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
61,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
62,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
62,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
62,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
62,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
63,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
63,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
63,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
